Date,Store ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Category_Type,Season,Name,Units_Sold_Lag1,Units_Sold_Lag7,Units_Sold_MA7,Inventory_to_Sales,Is_Spring,Is_Summer,Is_Monsoon,Is_Autumn,Is_Pre-winter,Is_Winter
09-04-2023,S004,Electronics,North,358,263,267,196.94,60.32,30,Cloudy,0,84.73,Spring,spring,Smartphone,0,0,263.0,1.36121673,1,0,0,0,0,0
30-08-2022,S004,Groceries,East,216,137,221,136.48,28.92,30,Sunny,1,84.28,Autumn,autumn groceries,Sauces,0,0,137.0,1.576642336,0,0,0,1,0,0
31-08-2023,S004,Groceries,East,470,298,145,132.48,12.39,30,Snowy,1,91.08,Rainy,autumn groceries,Snacks,0,0,298.0,1.577181208,0,0,0,1,0,0
16-06-2022,S004,Clothing,West,353,190,228,76.0,17.73,30,Snowy,0,48.29,Autumn,monsoon,Hoodies,0,0,190.0,1.857894737,0,0,1,0,0,0
27-11-2023,S004,Groceries,East,98,85,241,170.04,85.37,10,Sunny,1,61.04,Summer,pre-winter,Ice Cream,0,0,85.0,1.152941176,0,0,0,0,1,0
18-01-2022,S004,Electronics,North,89,46,136,139.02,79.24,30,Cloudy,1,35.6,Winter,winter,Electric Blankets,0,0,46.0,1.934782609,0,0,0,0,0,1
09-07-2023,S004,Groceries,South,220,186,34,127.31,28.92,0,Snowy,0,46.41,Spring,monsoon,Instant Noodles,0,0,186.0,1.182795699,0,0,1,0,0,0
25-09-2022,S004,Clothing,South,328,79,147,135.41,34.64,30,Snowy,1,76.85,Winter,autumn clothing,Sweaters,0,0,79.0,4.151898734,0,0,0,1,0,0
07-04-2022,S004,Electronics,West,101,24,122,112.43,96.88,10,Sunny,0,98.57,Autumn,spring,Laptops,0,0,24.0,4.208333333,1,0,0,0,0,0
02-08-2023,S004,Electronics,South,367,225,142,89.2,63.44,0,Cloudy,0,18.75,Autumn,monsoon,Smartwatches,24,0,124.5,1.631111111,0,0,1,0,0,0
23-11-2022,S004,Electronics,South,393,90,101,80.33,31.72,10,Cloudy,1,54.97,Rainy,pre-winter,Waterproof Speakers,0,0,90.0,4.366666667,0,0,0,0,1,0
17-04-2022,S004,Clothing,West,202,228,128,100.06,63.07,10,Sunny,1,53.35,Autumn,summer,Cardigans,0,0,228.0,0.885964912,0,1,0,0,0,0
12-11-2023,S004,Electronics,East,122,49,99,85.5,45.35,0,Cloudy,0,62.74,Spring,pre-winter,Electric Kettle,0,0,49.0,2.489795918,0,0,0,0,1,0
12-12-2023,S004,Electronics,North,97,45,86,148.56,31.6,20,Snowy,1,19.16,Spring,pre-winter,Electric Kettle,0,0,45.0,2.155555556,0,0,0,0,1,0
31-05-2022,S004,Clothing,West,377,123,124,132.4,54.75,10,Rainy,1,13.84,Autumn,summer,Cardigans,0,0,123.0,3.06504065,0,1,0,0,0,0
05-02-2023,S004,Groceries,West,447,223,298,134.28,76.48,10,Snowy,0,67.38,Spring,winter,Hot Chocolate,0,0,223.0,2.004484305,0,0,0,0,0,1
01-01-2022,S004,Clothing,West,233,140,208,100.63,17.42,10,Snowy,0,63.33,Summer,winter,T-Shirts,0,0,140.0,1.664285714,0,0,0,0,0,1
12-12-2023,S004,Groceries,North,379,10,86,193.9,67.27,10,Cloudy,1,29.99,Rainy,pre-winter,Instant Noodles,140,0,75.0,37.9,0,0,0,0,1,0
18-04-2022,S004,Electronics,North,266,266,47,121.46,68.56,10,Rainy,1,98.46,Autumn,summer,Smartwatches,0,0,266.0,1.0,0,1,0,0,0,0
13-11-2022,S004,Electronics,East,389,211,187,139.89,48.52,30,Sunny,0,95.7,Summer,pre-winter,Coolers,0,0,211.0,1.843601896,0,0,0,0,1,0
14-01-2022,S004,Groceries,East,336,45,260,94.35,20.73,0,Snowy,0,79.35,Winter,winter,Canned Food,0,0,45.0,7.466666667,0,0,0,0,0,1
15-07-2023,S004,Electronics,North,343,32,117,51.95,94.46,0,Rainy,0,37.79,Winter,monsoon,Geysers,0,0,32.0,10.71875,0,0,1,0,0,0
30-04-2022,S004,Groceries,East,380,281,43,103.16,38.58,20,Cloudy,0,27.31,Winter,summer,Canned Food,0,0,281.0,1.352313167,0,1,0,0,0,0
09-03-2022,S004,Electronics,West,348,208,160,172.28,53.96,10,Cloudy,1,46.84,Spring,spring,Smartphone,0,0,208.0,1.673076923,1,0,0,0,0,0
01-11-2022,S004,Electronics,North,308,160,65,98.51,90.94,10,Sunny,1,65.27,Spring,pre-winter,Electric Kettle,0,0,160.0,1.925,0,0,0,0,1,0
17-03-2023,S004,Clothing,North,338,293,135,71.17,65.25,0,Rainy,0,61.58,Winter,spring,Jackets,160,0,226.5,1.153583618,1,0,0,0,0,0
11-02-2023,S004,Electronics,North,101,56,92,89.25,58.52,10,Cloudy,0,23.07,Summer,winter,Coolers,0,0,56.0,1.803571429,0,0,0,0,0,1
24-12-2022,S004,Groceries,South,214,157,182,179.13,42.84,0,Snowy,1,87.73,Rainy,winter,Snacks,0,0,157.0,1.363057325,0,0,0,0,0,1
08-07-2023,S004,Clothing,West,191,176,61,195.79,45.72,30,Sunny,0,71.46,Spring,monsoon,Raincoat,157,0,166.5,1.085227273,0,0,1,0,0,0
07-01-2022,S004,Clothing,West,330,292,19,83.12,88.82,0,Sunny,0,59.39,Spring,winter,Coat,0,0,292.0,1.130136986,0,0,0,0,0,1
30-07-2022,S004,Groceries,South,211,114,204,55.14,73.28,0,Sunny,0,45.47,Summer,monsoon,Ice Cream,0,0,114.0,1.850877193,0,0,1,0,0,0
11-01-2023,S004,Electronics,South,77,136,261,176.79,76.08,10,Snowy,1,64.9,Rainy,winter,Smartphones,0,0,136.0,0.566176471,0,0,0,0,0,1
04-11-2023,S004,Clothing,West,248,28,224,164.02,54.61,0,Cloudy,0,32.61,Winter,pre-winter,Jackets,136,0,82.0,8.857142857,0,0,0,0,1,0
30-09-2023,S004,Clothing,East,199,243,150,180.59,12.06,0,Rainy,1,48.98,Autumn,autumn clothing,Hoodies,0,0,243.0,0.818930041,0,0,0,1,0,0
11-04-2022,S004,Electronics,East,236,197,88,73.02,39.93,0,Snowy,0,20.35,Winter,spring,Geysers,0,0,197.0,1.197969543,1,0,0,0,0,0
09-08-2023,S004,Groceries,West,462,111,204,91.37,24.3,20,Rainy,1,87.29,Rainy,monsoon,Snacks,197,0,154.0,4.162162162,0,0,1,0,0,0
18-11-2023,S004,Electronics,North,185,253,247,192.15,28.69,20,Cloudy,0,38.04,Spring,pre-winter,Electric Kettle,0,0,253.0,0.731225296,0,0,0,0,1,0
05-04-2023,S004,Groceries,West,268,196,96,128.0,38.72,0,Cloudy,0,94.58,Summer,spring,Fruits,0,0,196.0,1.367346939,1,0,0,0,0,0
30-08-2022,S004,Clothing,South,413,141,24,131.97,17.32,20,Cloudy,1,64.94,Autumn,autumn clothing,Jeans,0,0,141.0,2.929078014,0,0,0,1,0,0
14-09-2023,S004,Groceries,East,296,41,227,104.77,31.81,0,Snowy,0,58.53,Autumn,autumn groceries,Pasta,0,0,41.0,7.219512195,0,0,0,1,0,0
02-09-2022,S004,Clothing,North,103,272,17,59.06,90.38,10,Snowy,0,21.05,Spring,autumn clothing,Cardigan,0,0,272.0,0.378676471,0,0,0,1,0,0
22-10-2022,S004,Clothing,East,257,213,207,180.14,32.51,30,Rainy,1,33.49,Autumn,pre-winter,Hoodies,0,0,213.0,1.20657277,0,0,0,0,1,0
12-04-2023,S004,Groceries,West,230,133,233,88.39,44.41,10,Snowy,1,52.02,Summer,spring,Fruits,0,0,133.0,1.729323308,1,0,0,0,0,0
08-08-2023,S004,Electronics,West,126,256,161,179.96,80.16,0,Cloudy,0,24.77,Winter,monsoon,Geysers,0,0,256.0,0.4921875,0,0,1,0,0,0
13-04-2023,S004,Electronics,West,201,95,26,77.36,89.76,10,Snowy,1,23.67,Spring,spring,Smartphone,0,0,95.0,2.115789474,1,0,0,0,0,0
03-01-2022,S004,Groceries,East,323,145,212,70.35,81.29,0,Rainy,1,15.48,Autumn,winter,Pasta,0,0,145.0,2.227586207,0,0,0,0,0,1
27-06-2022,S004,Clothing,West,214,120,84,105.87,25.26,30,Cloudy,1,18.47,Spring,monsoon,Raincoat,145,0,132.5,1.783333333,0,0,1,0,0,0
25-04-2022,S004,Groceries,North,322,296,86,137.33,41.78,10,Rainy,1,34.12,Summer,summer,Cold Drinks,0,0,296.0,1.087837838,0,1,0,0,0,0
04-04-2022,S004,Groceries,North,350,107,177,60.81,58.37,10,Snowy,0,47.55,Rainy,spring,Instant Noodles,0,0,107.0,3.271028037,1,0,0,0,0,0
04-06-2022,S004,Clothing,West,142,214,238,175.74,10.26,10,Rainy,1,56.96,Autumn,summer,Jeans,0,0,214.0,0.663551402,0,1,0,0,0,0
01-11-2023,S004,Electronics,West,450,270,44,191.45,66.48,10,Sunny,1,58.08,Autumn,pre-winter,Laptops,214,0,242.0,1.666666667,0,0,0,0,1,0
25-12-2023,S004,Groceries,South,179,143,293,122.79,10.57,20,Cloudy,0,51.82,Rainy,winter,Instant Noodles,0,0,143.0,1.251748252,0,0,0,0,0,1
11-01-2022,S004,Electronics,North,226,22,131,145.16,91.48,10,Snowy,1,87.8,Spring,winter,Heater,0,0,22.0,10.27272727,0,0,0,0,0,1
23-06-2022,S004,Groceries,North,453,242,115,69.92,89.12,20,Sunny,1,54.01,Winter,monsoon,Soups,0,0,242.0,1.871900826,0,0,1,0,0,0
27-06-2023,S004,Electronics,North,316,289,66,92.33,96.36,30,Snowy,1,88.55,Autumn,monsoon,Smartwatches,0,0,289.0,1.093425606,0,0,1,0,0,0
20-08-2022,S004,Electronics,West,171,244,135,50.58,35.63,0,Rainy,1,67.41,Autumn,autumn electronics,Tablets,0,0,244.0,0.700819672,0,0,0,1,0,0
08-06-2023,S004,Electronics,West,421,17,228,103.29,70.33,30,Rainy,0,36.17,Winter,summer,Electric Blankets,0,0,17.0,24.76470588,0,1,0,0,0,0
02-11-2023,S004,Clothing,West,460,193,114,175.67,80.41,10,Rainy,0,98.67,Winter,pre-winter,Sweaters,0,0,193.0,2.383419689,0,0,0,0,1,0
12-08-2023,S004,Clothing,East,413,264,236,96.59,95.39,20,Rainy,1,90.08,Spring,monsoon,Raincoat,0,0,264.0,1.564393939,0,0,1,0,0,0
18-04-2022,S004,Electronics,West,202,107,288,135.01,12.18,0,Snowy,1,74.52,Autumn,summer,Tablets,0,0,107.0,1.887850467,0,1,0,0,0,0
09-12-2022,S004,Electronics,South,106,32,17,98.25,30.74,10,Snowy,1,78.03,Winter,pre-winter,Geysers,0,0,32.0,3.3125,0,0,0,0,1,0
08-05-2022,S004,Electronics,East,174,114,298,129.28,14.95,0,Snowy,0,37.44,Summer,summer,Coolers,0,0,114.0,1.526315789,0,1,0,0,0,0
12-02-2023,S004,Groceries,North,415,265,198,155.26,10.24,10,Sunny,1,41.92,Winter,winter,Hot Chocolate,0,0,265.0,1.566037736,0,0,0,0,0,1
12-08-2023,S004,Clothing,South,229,55,36,186.65,55.57,20,Sunny,1,57.76,Spring,monsoon,Raincoat,265,0,160.0,4.163636364,0,0,1,0,0,0
06-02-2022,S004,Groceries,North,335,247,113,146.15,81.41,10,Sunny,0,22.79,Winter,winter,Canned Food,0,0,247.0,1.356275304,0,0,0,0,0,1
16-05-2023,S004,Electronics,West,330,40,238,87.77,32.51,0,Rainy,1,65.15,Rainy,summer,Smartphones,0,0,40.0,8.25,0,1,0,0,0,0
23-02-2022,S004,Electronics,East,104,279,271,132.19,21.44,20,Rainy,0,92.47,Spring,spring,Smartphone,0,0,279.0,0.372759857,1,0,0,0,0,0
27-04-2022,S004,Groceries,North,138,230,100,58.4,99.22,10,Cloudy,1,51.87,Rainy,summer,Snacks,279,0,254.5,0.6,0,1,0,0,0,0
24-03-2023,S004,Groceries,North,52,27,269,195.54,58.96,10,Rainy,1,88.92,Rainy,spring,Snacks,230,0,178.6666667,1.925925926,1,0,0,0,0,0
04-04-2022,S004,Electronics,North,431,28,277,172.23,70.57,20,Cloudy,0,77.87,Spring,spring,Smartphone,0,0,28.0,15.39285714,1,0,0,0,0,0
22-01-2022,S004,Groceries,South,174,26,150,92.44,41.75,20,Sunny,1,53.64,Winter,winter,Soups,0,0,26.0,6.692307692,0,0,0,0,0,1
15-03-2022,S004,Clothing,North,254,255,290,153.31,42.77,10,Rainy,0,98.45,Winter,spring,Sweaters,0,0,255.0,0.996078431,1,0,0,0,0,0
20-11-2022,S004,Groceries,South,134,235,175,54.47,78.59,20,Rainy,0,16.21,Rainy,pre-winter,Instant Noodles,0,0,235.0,0.570212766,0,0,0,0,1,0
31-01-2022,S004,Electronics,West,168,214,210,152.21,49.97,10,Sunny,1,60.51,Rainy,winter,Smartphones,0,0,214.0,0.785046729,0,0,0,0,0,1
07-02-2022,S004,Electronics,East,271,228,236,123.09,77.97,10,Snowy,1,70.13,Spring,winter,Heater,0,0,228.0,1.188596491,0,0,0,0,0,1
05-06-2023,S004,Electronics,North,78,94,142,119.55,95.18,10,Snowy,0,41.75,Rainy,summer,Smartphones,228,0,161.0,0.829787234,0,1,0,0,0,0
01-07-2023,S004,Clothing,East,379,75,45,199.19,79.69,10,Rainy,1,29.76,Spring,monsoon,Raincoat,94,0,132.3333333,5.053333333,0,0,1,0,0,0
03-01-2022,S004,Electronics,North,386,273,42,123.0,92.52,0,Cloudy,1,90.87,Summer,winter,Fans,0,0,273.0,1.413919414,0,0,0,0,0,1
23-05-2022,S004,Groceries,East,182,94,227,65.16,11.68,10,Rainy,0,66.94,Summer,summer,Ice Cream,0,0,94.0,1.936170213,0,1,0,0,0,0
15-03-2022,S004,Electronics,South,217,213,21,88.86,50.98,10,Cloudy,0,14.72,Autumn,spring,Tablets,0,0,213.0,1.018779343,1,0,0,0,0,0
03-05-2022,S004,Electronics,North,78,114,58,167.71,78.98,10,Sunny,0,57.95,Winter,summer,Heaters,213,0,163.5,0.684210526,0,1,0,0,0,0
12-08-2022,S004,Clothing,East,422,19,146,150.17,21.37,20,Cloudy,1,79.41,Rainy,monsoon,Umbrellas,114,0,115.3333333,22.21052632,0,0,1,0,0,0
07-07-2023,S004,Electronics,South,133,209,89,104.66,16.55,10,Rainy,0,97.98,Winter,monsoon,Electric Blankets,0,0,209.0,0.636363636,0,0,1,0,0,0
22-09-2023,S004,Electronics,West,497,233,255,126.92,97.81,20,Rainy,0,43.5,Autumn,autumn electronics,Smartwatches,209,0,221.0,2.13304721,0,0,0,1,0,0
08-04-2023,S004,Electronics,East,137,98,144,146.82,68.53,20,Snowy,0,40.7,Rainy,spring,Power Banks,0,0,98.0,1.397959184,1,0,0,0,0,0
06-01-2023,S004,Clothing,North,464,192,248,73.49,48.55,20,Snowy,1,92.57,Autumn,winter,Cardigans,0,0,192.0,2.416666667,0,0,0,0,0,1
14-03-2022,S004,Electronics,South,166,241,42,104.96,73.64,10,Rainy,0,42.65,Winter,spring,Heaters,0,0,241.0,0.68879668,1,0,0,0,0,0
08-07-2023,S004,Groceries,West,458,248,117,122.64,53.46,30,Snowy,0,76.25,Winter,monsoon,Soups,0,0,248.0,1.846774194,0,0,1,0,0,0
29-11-2022,S004,Groceries,West,171,267,211,82.65,35.27,10,Rainy,0,95.51,Rainy,pre-winter,Snacks,0,0,267.0,0.640449438,0,0,0,0,1,0
17-04-2022,S004,Groceries,West,75,42,158,109.76,63.7,20,Sunny,1,12.68,Spring,summer,Ice Cream,0,0,42.0,1.785714286,0,1,0,0,0,0
10-01-2023,S004,Electronics,South,313,196,52,88.94,16.7,0,Sunny,1,24.54,Rainy,winter,Power Banks,0,0,196.0,1.596938776,0,0,0,0,0,1
06-01-2022,S004,Groceries,South,134,234,80,175.46,73.99,0,Cloudy,1,61.14,Winter,winter,Canned Food,0,0,234.0,0.572649573,0,0,0,0,0,1
03-03-2022,S004,Electronics,East,141,27,66,97.57,54.73,20,Rainy,0,88.19,Winter,spring,Geysers,234,0,130.5,5.222222222,1,0,0,0,0,0
15-05-2022,S004,Groceries,South,397,148,122,87.83,96.12,10,Rainy,0,49.84,Winter,summer,Canned Food,0,0,148.0,2.682432432,0,1,0,0,0,0
13-07-2022,S004,Electronics,East,456,16,250,70.75,99.3,10,Snowy,1,35.98,Summer,monsoon,ACs,0,0,16.0,28.5,0,0,1,0,0,0
12-08-2022,S004,Electronics,East,248,157,166,148.24,76.44,20,Snowy,1,95.87,Autumn,monsoon,Laptops,0,0,157.0,1.579617834,0,0,1,0,0,0
14-12-2023,S004,Groceries,West,177,282,173,170.65,34.49,30,Sunny,0,77.35,Winter,pre-winter,Canned Food,157,0,219.5,0.627659574,0,0,0,0,1,0
18-02-2023,S004,Groceries,West,234,73,29,99.91,55.98,30,Sunny,0,19.37,Autumn,spring,Spices,0,0,73.0,3.205479452,1,0,0,0,0,0
14-07-2023,S004,Electronics,South,379,291,118,89.11,42.52,20,Cloudy,1,89.67,Rainy,monsoon,Waterproof Speakers,0,0,291.0,1.302405498,0,0,1,0,0,0
05-10-2023,S004,Electronics,West,481,114,272,125.88,93.17,10,Cloudy,0,32.78,Summer,autumn electronics,Fans,0,0,114.0,4.219298246,0,0,0,1,0,0
11-02-2023,S004,Clothing,East,207,251,49,104.74,85.09,20,Cloudy,1,91.01,Winter,winter,Scarves,0,0,251.0,0.824701195,0,0,0,0,0,1
22-06-2022,S004,Groceries,East,253,280,246,123.32,45.98,30,Rainy,0,84.15,Winter,monsoon,Hot Chocolate,0,0,280.0,0.903571429,0,0,1,0,0,0
19-06-2023,S004,Clothing,North,474,111,111,135.02,87.91,30,Cloudy,1,95.59,Rainy,monsoon,Raincoats,0,0,111.0,4.27027027,0,0,1,0,0,0
22-03-2022,S004,Electronics,North,190,293,76,58.63,70.33,10,Snowy,1,74.29,Spring,spring,Smartphone,0,0,293.0,0.648464164,1,0,0,0,0,0
05-12-2022,S004,Electronics,South,253,56,238,86.48,73.01,20,Cloudy,0,61.35,Rainy,pre-winter,Power Banks,0,0,56.0,4.517857143,0,0,0,0,1,0
06-03-2023,S004,Electronics,East,370,297,133,155.97,97.95,20,Rainy,1,43.67,Spring,spring,Smartphone,56,0,176.5,1.245791246,1,0,0,0,0,0
28-04-2023,S004,Groceries,West,360,49,125,122.34,11.52,30,Snowy,1,42.37,Spring,summer,Ice Cream,297,0,134.0,7.346938776,0,1,0,0,0,0
16-04-2022,S004,Electronics,West,79,218,194,82.41,89.97,20,Rainy,1,77.84,Autumn,summer,Smartwatches,0,0,218.0,0.362385321,0,1,0,0,0,0
15-08-2022,S004,Electronics,North,332,44,59,57.05,12.74,0,Rainy,0,21.83,Spring,autumn electronics,Laptop,0,0,44.0,7.545454545,0,0,0,1,0,0
10-05-2022,S004,Electronics,North,165,250,45,101.35,29.86,10,Sunny,0,68.8,Summer,summer,ACs,0,0,250.0,0.66,0,1,0,0,0,0
14-09-2022,S004,Groceries,West,475,63,12,133.35,10.97,10,Cloudy,1,26.26,Winter,autumn groceries,Soups,0,0,63.0,7.53968254,0,0,0,1,0,0
09-07-2022,S004,Groceries,West,133,167,276,82.06,22.85,30,Sunny,0,30.99,Summer,monsoon,Ice Cream,0,0,167.0,0.796407186,0,0,1,0,0,0
09-12-2022,S004,Groceries,East,196,191,186,75.39,49.65,20,Snowy,1,32.79,Autumn,pre-winter,Pasta,0,0,191.0,1.02617801,0,0,0,0,1,0
21-09-2022,S004,Groceries,North,200,115,186,57.84,59.07,0,Sunny,1,93.73,Autumn,autumn groceries,Spices,0,0,115.0,1.739130435,0,0,0,1,0,0
09-06-2022,S004,Groceries,West,118,72,159,89.56,24.03,0,Cloudy,0,94.57,Rainy,summer,Snacks,0,0,72.0,1.638888889,0,1,0,0,0,0
23-03-2022,S004,Electronics,West,395,58,257,154.57,72.42,30,Cloudy,0,26.4,Winter,spring,Heaters,0,0,58.0,6.810344828,1,0,0,0,0,0
19-07-2022,S004,Clothing,East,373,95,146,63.52,59.24,20,Sunny,0,73.26,Spring,monsoon,Raincoat,0,0,95.0,3.926315789,0,0,1,0,0,0
08-05-2022,S004,Groceries,West,431,288,202,166.0,24.13,10,Snowy,1,31.9,Summer,summer,Ice Cream,0,0,288.0,1.496527778,0,1,0,0,0,0
07-06-2022,S004,Groceries,South,445,226,272,137.52,85.5,30,Rainy,0,93.84,Spring,summer,Ice Cream,0,0,226.0,1.969026549,0,1,0,0,0,0
14-11-2022,S004,Clothing,East,172,120,106,191.61,32.55,10,Rainy,0,65.33,Winter,pre-winter,Jackets,0,0,120.0,1.433333333,0,0,0,0,1,0
08-06-2022,S004,Electronics,South,120,139,66,181.01,46.41,30,Snowy,1,35.34,Rainy,summer,Smartphones,0,0,139.0,0.863309353,0,1,0,0,0,0
27-12-2023,S004,Groceries,East,432,84,119,155.43,87.83,0,Snowy,0,91.18,Winter,winter,Soups,139,0,111.5,5.142857143,0,0,0,0,0,1
18-05-2022,S004,Electronics,North,182,278,27,126.69,20.99,10,Cloudy,0,99.71,Winter,summer,Electric Blankets,0,0,278.0,0.654676259,0,1,0,0,0,0
28-12-2022,S004,Clothing,North,175,214,184,108.02,78.46,20,Rainy,0,74.22,Spring,winter,Coat,278,0,246.0,0.817757009,0,0,0,0,0,1
18-02-2023,S004,Electronics,South,294,23,116,76.68,17.27,0,Snowy,1,73.19,Summer,spring,Coolers,214,0,171.6666667,12.7826087,1,0,0,0,0,0
27-10-2022,S004,Groceries,East,166,40,280,172.71,24.23,0,Cloudy,1,18.53,Autumn,pre-winter,Sauces,0,0,40.0,4.15,0,0,0,0,1,0
18-03-2023,S004,Groceries,North,306,243,77,151.33,70.84,20,Snowy,1,85.48,Rainy,spring,Snacks,40,0,141.5,1.259259259,1,0,0,0,0,0
15-12-2023,S004,Clothing,North,421,93,122,199.23,85.21,0,Snowy,1,38.82,Autumn,winter,Cardigans,243,0,125.3333333,4.52688172,0,0,0,0,0,1
26-09-2023,S004,Groceries,East,387,282,295,122.83,67.32,0,Rainy,1,37.55,Autumn,autumn groceries,Sauces,0,0,282.0,1.372340426,0,0,0,1,0,0
30-11-2023,S004,Electronics,South,398,274,216,174.21,68.33,30,Rainy,1,27.82,Winter,pre-winter,Geysers,282,0,278.0,1.452554745,0,0,0,0,1,0
24-05-2023,S004,Electronics,West,105,62,189,166.8,95.0,0,Sunny,0,55.3,Rainy,summer,Power Banks,0,0,62.0,1.693548387,0,1,0,0,0,0
24-07-2022,S004,Electronics,South,369,196,93,161.11,42.83,0,Rainy,0,63.46,Summer,monsoon,Fans,0,0,196.0,1.882653061,0,0,1,0,0,0
19-01-2023,S004,Groceries,North,482,218,43,74.49,61.19,30,Snowy,1,27.7,Autumn,winter,Pasta,0,0,218.0,2.211009174,0,0,0,0,0,1
02-06-2023,S004,Clothing,East,487,284,79,173.21,11.86,30,Cloudy,1,84.15,Rainy,summer,Waterproof Boots,218,0,251.0,1.714788732,0,1,0,0,0,0
06-04-2022,S004,Groceries,West,274,206,192,105.49,66.98,10,Snowy,0,72.79,Summer,spring,Cold Drinks,0,0,206.0,1.330097087,1,0,0,0,0,0
12-04-2023,S004,Electronics,South,388,181,140,50.21,75.02,10,Cloudy,1,97.62,Winter,spring,Electric Blankets,0,0,181.0,2.143646409,1,0,0,0,0,0
11-04-2022,S004,Clothing,West,143,52,11,75.32,61.34,10,Cloudy,1,54.71,Winter,spring,Scarves,0,0,52.0,2.75,1,0,0,0,0,0
29-10-2022,S004,Groceries,North,150,133,179,108.58,16.45,20,Cloudy,1,12.74,Summer,pre-winter,Ice Cream,52,0,92.5,1.127819549,0,0,0,0,1,0
25-06-2023,S004,Groceries,East,338,180,67,186.82,85.18,0,Snowy,1,20.38,Winter,monsoon,Canned Food,0,0,180.0,1.877777778,0,0,1,0,0,0
26-08-2023,S004,Electronics,West,113,272,164,158.31,61.2,10,Sunny,1,64.8,Summer,autumn electronics,Fans,180,0,226.0,0.415441176,0,0,0,1,0,0
04-05-2022,S004,Electronics,East,216,238,232,54.99,79.33,0,Sunny,0,45.07,Summer,summer,ACs,0,0,238.0,0.907563025,0,1,0,0,0,0
26-06-2022,S004,Groceries,South,308,121,135,61.9,19.03,30,Rainy,1,24.32,Autumn,monsoon,Spices,0,0,121.0,2.545454545,0,0,1,0,0,0
07-05-2022,S004,Electronics,East,147,245,199,137.33,46.81,20,Snowy,0,40.48,Spring,summer,Air Conditioner,0,0,245.0,0.6,0,1,0,0,0,0
18-06-2023,S004,Groceries,North,395,165,106,58.42,84.25,0,Sunny,0,46.35,Spring,monsoon,Instant Noodles,245,0,205.0,2.393939394,0,0,1,0,0,0
04-12-2023,S004,Clothing,North,223,25,55,189.84,78.09,20,Sunny,1,72.37,Spring,pre-winter,Sweater,165,0,145.0,8.92,0,0,0,0,1,0
14-01-2023,S004,Groceries,North,405,120,288,81.64,31.26,30,Snowy,1,64.49,Autumn,winter,Pasta,0,0,120.0,3.375,0,0,0,0,0,1
17-12-2022,S004,Groceries,East,168,240,169,147.31,83.0,10,Snowy,0,79.56,Winter,winter,Canned Food,0,0,240.0,0.7,0,0,0,0,0,1
12-04-2022,S004,Clothing,East,71,177,244,162.13,56.11,20,Sunny,1,15.95,Rainy,spring,Raincoats,0,0,177.0,0.401129944,1,0,0,0,0,0
09-09-2022,S004,Clothing,North,355,273,144,61.23,28.89,30,Rainy,1,60.51,Winter,autumn clothing,Sweaters,177,0,225.0,1.3003663,0,0,0,1,0,0
26-07-2023,S004,Electronics,South,55,92,83,164.06,94.07,0,Sunny,1,55.91,Summer,monsoon,Fans,273,0,180.6666667,0.597826087,0,0,1,0,0,0
11-08-2023,S004,Clothing,East,101,118,241,149.94,39.07,20,Cloudy,1,39.88,Spring,monsoon,Raincoat,92,0,165.0,0.855932203,0,0,1,0,0,0
04-02-2022,S004,Electronics,South,493,259,225,159.77,32.74,10,Sunny,0,47.73,Winter,winter,Heaters,0,0,259.0,1.903474903,0,0,0,0,0,1
21-06-2022,S004,Clothing,North,164,284,24,166.54,45.44,10,Sunny,0,60.82,Winter,monsoon,Scarves,0,0,284.0,0.577464789,0,0,1,0,0,0
03-03-2022,S004,Clothing,South,296,22,71,100.39,61.52,0,Snowy,1,49.62,Spring,spring,Light Jacket,0,0,22.0,13.45454545,1,0,0,0,0,0
08-02-2023,S004,Electronics,East,400,90,185,111.09,22.44,20,Rainy,1,27.3,Winter,winter,Electric Blankets,22,0,56.0,4.444444444,0,0,0,0,0,1
01-09-2022,S004,Electronics,East,68,285,278,159.31,62.82,0,Rainy,1,19.76,Summer,autumn electronics,ACs,0,0,285.0,0.238596491,0,0,0,1,0,0
14-07-2022,S004,Groceries,North,187,44,200,196.5,99.72,0,Sunny,0,86.06,Summer,monsoon,Cold Drinks,0,0,44.0,4.25,0,0,1,0,0,0
04-09-2022,S004,Electronics,North,268,76,93,149.33,46.15,0,Snowy,1,49.47,Winter,autumn electronics,Heaters,0,0,76.0,3.526315789,0,0,0,1,0,0
14-08-2022,S004,Electronics,South,389,128,219,182.29,57.25,0,Snowy,0,87.35,Spring,monsoon,Waterproof Speaker,0,0,128.0,3.0390625,0,0,1,0,0,0
27-09-2022,S004,Groceries,South,86,269,207,138.75,51.56,0,Rainy,1,33.03,Winter,autumn groceries,Soups,128,0,198.5,0.319702602,0,0,0,1,0,0
19-02-2022,S004,Groceries,North,214,136,187,178.88,15.73,0,Rainy,0,78.88,Summer,spring,Ice Cream,0,0,136.0,1.573529412,1,0,0,0,0,0
12-03-2022,S004,Groceries,North,356,95,150,188.49,23.14,10,Snowy,1,29.6,Summer,spring,Cold Drinks,0,0,95.0,3.747368421,1,0,0,0,0,0
02-02-2022,S004,Groceries,East,117,188,176,114.24,11.22,20,Sunny,1,43.44,Spring,winter,Hot Chocolate,0,0,188.0,0.622340426,0,0,0,0,0,1
